restaurant_id,date,review_id,stars,text,Sentiment
tr865,9/3/2011,revtrain20408,5,"Delicious!  We were on the hunt for some omelets and heard from a local friend about their huge selection.  We were excited to find over 40 different omelets!  As a bonus, the owners clearly had some Chicago ties, so we felt right at home.  Service was great and the avocado and tomato in my Green Hornet omelet were super fresh.  I'd definitely recommend checking it out.",positive
tr865,9/4/2011,revtrain20409,2,"Not nearly as good as the one on Boulder Hwy. Ordered a simple Bacon and Eggs and the bacon was to salty, the eggs were cold, and the toast was nearly burned. The potatoes were good and the price was great.",negative
tr865,9/25/2011,revtrain20410,4,I love the green chili omelet. Great service too.,positive
tr865,11/4/2011,revtrain20411,4,The Bugsy Siegel omelet is the stuff dreams are made of. Okay maybe just my dreams but still. The tender chunks of italian roast beef and melted mozzarella cheese inside of an omelet are pure heaven to me. The home style potatoes are equally delicious. This location seems less busy than the other and usually has 2 for 1 coupons in the paper. The service is always prompt and friendly.,positive
tr865,1/16/2012,revtrain20412,4,Overall the place is pretty good.  Omelets are huge and the food is good.  Service is usually spot on.  It has a bright and friendly atmosphere.  Not sure what these other yelpers are talking about.  Bacon was salty?  Isn't bacon suppose to be naturally salty?,positive
tr865,1/24/2012,revtrain20413,1,"Went to the Omelet House for breakfast yesterday and after being seated (no wait) could not get the attention of anyone to get us coffee or water. Waited a good 15 minutes and never got helped.  When a waiter went to the table next to us to ask if everything was ok he looked at us and walked on.  My wife and I decided to leave and as we were getting up a waitress ran over and said she would help us.  At that point we had already decided to go elsewhere as there are a couple of other good breakfast places in the area which I won't mention in this review so I don't look like I am writing this to put in a plug for somewhere else!  The kicker was that as we passed the front counter the guy who sat us 15 minutes ago never looked up and said "" Thanks for Coming""! What made it funny is that no one else was seated after us and he didn't recognize that we had left unserved.  Don't bother going here. People don't seem to matter.",negative
tr865,2/26/2012,revtrain20414,3,Not bad food was alright / service was good,positive
tr865,3/11/2012,revtrain20415,4,"I recently discovered this location a month ago and am glad that is saves me a drive from the Charleston location I used to frequent.  Even though this location is popular and busy I've always been able to find a seat with minimal wait times.  I was satisfied that it was clean, specials were communicated on the chalk board as soon as you walk in, and everyone is really friendly.



What I really enjoy here is the basic breakfast since it's one of my favorite meals, I got the ham and eggs with toast.  Sure what I choose is a basic breakfast but I loved how it's all freshly made and the ham was cooked well and not overly salty.  I've eaten here with friends who've gotten the ""Kitchen Sink Omelet"" and various sandwiches and everyone has always left full and with boxes for the leftovers.



If you're up for a clean, friendly, and delicious breakfast/lunch place with friends I'm sure anyone can find something on the menu.  I've already added this to one of my options on weekend mornings.",positive
tr865,4/29/2012,revtrain20416,4,"We arrived with a open attitude. As usual- Yelp had some very negative and some very positive comments. We are new residents to Las Vegas after moving from Seattle. 



The restaurant is located in a strip mall of Summerlin- about 12 miles from the strip. The restaurant is family owned with beautiful pictures of the kids. This is definately not your chain restaurant. 



The service was exceptional with the waitress filling my coke about 4 times. The meal started with a huge slice of homemade pumpkin loaf that was great.



I had the kitchen sink. It was very large and fresh. It was absolutely huge with lots of cheese and very fresh. There were a few strange things like pieces of meatball. I think it had about 5 eggs and I had to bring half home.



My wife had the shrimp omelette. The shrimp was probably frozen but still very tasty. There was a ton of cheese.



We did not like the potato chips- sliced potatoes with skin on. The fries were kinda mediocre. Next time we order the hash browns.



The total bill was $25.00 which was very reasonable for excellent food and great service.



Atmosphere: Community diner with a ton of local people- lots of elderly also. Not too many kids so it was a very quiet and pleasant Sunday breakfast.



Overall: Excellent value and a great community feel- a definite return visit.



Great value. Wonderful service. Very fresh. Definitely coming back.



Kitchen sink really has everything",positive
tr865,5/20/2012,revtrain20417,5,"Eat here often. Food is always good , service is great . Very friendly staff.

Would highly recommend to anyone.",positive
tr865,5/24/2012,revtrain20418,4,"Eggs are the best and in my view under rated food. This little joint is in the strip mall by Smiths on Lake Mead & Rampart. I ran in there for lunch on a weekday. I was seated at the counter and ordered an omelet with ham, mushrooms and Swiss. It was enormous and served with home made chips, coffee and toast. Simply delicious. 



The restaurant is near Sun City so it is frequented by a mainly older crowd but I did see a few 'youngsters' , including a girls with a bunch of carrots tattooed on her leg! Most original!",positive
